"","Trapnest","Date","Nest_ID","Number_of_cells","Site","Subsite","Treatment","Cavity_number","Straw_ID","Filled_length_mm","Straw_length_mm","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Cumulative_par","Prop_cells_par","Par_in_trapnest","Day_of_year"
"12250","trapnest_33",2023-06-11,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,162
"12251","trapnest_33",2023-06-12,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,163
"12252","trapnest_33",2023-06-15,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,166
"12253","trapnest_33",2023-06-19,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,170
"12254","trapnest_33",2023-06-22,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,173
"12255","trapnest_33",2023-06-23,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,174
"12256","trapnest_33",2023-06-30,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,181
"12257","trapnest_33",2023-07-03,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,184
"12258","trapnest_33",2023-07-04,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,185
"12259","trapnest_33",2023-07-06,"33_17a",NA,"NN","K","High",17,"a",NA,NA,"33_17","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,187
"12260","trapnest_33",2023-05-07,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,127
"12261","trapnest_33",2023-05-11,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",4,NA,7,0,0,0,11,0,0,0,NA,NA,0,131
"12262","trapnest_33",2023-05-12,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,132
"12263","trapnest_33",2023-05-15,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,135
"12264","trapnest_33",2023-05-16,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,136
"12265","trapnest_33",2023-05-18,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,138
"12266","trapnest_33",2023-05-19,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,139
"12267","trapnest_33",2023-05-21,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,141
"12268","trapnest_33",2023-05-22,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,142
"12269","trapnest_33",2023-05-25,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,145
"12270","trapnest_33",2023-05-26,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,146
"12271","trapnest_33",2023-05-28,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,148
"12272","trapnest_33",2023-05-29,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,149
"12273","trapnest_33",2023-05-31,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,151
"12274","trapnest_33",2023-06-01,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,152
"12275","trapnest_33",2023-06-04,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,155
"12276","trapnest_33",2023-06-05,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,156
"12277","trapnest_33",2023-06-08,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,159
"12278","trapnest_33",2023-06-10,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,161
"12279","trapnest_33",2023-06-11,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,162
"12280","trapnest_33",2023-06-12,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,163
"12281","trapnest_33",2023-06-15,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,166
"12282","trapnest_33",2023-06-19,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,170
"12283","trapnest_33",2023-06-22,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,173
"12284","trapnest_33",2023-06-23,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,174
"12285","trapnest_33",2023-06-30,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,181
"12286","trapnest_33",2023-07-03,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,184
"12287","trapnest_33",2023-07-04,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,185
"12288","trapnest_33",2023-07-06,"33_18a",NA,"NN","K","High",18,"a",NA,NA,"33_18","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,187
"12289","trapnest_33",2023-05-07,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,127
"12290","trapnest_33",2023-05-11,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",4,0,7,0,0,0,11,0,0,0,NA,NA,0,131
"12291","trapnest_33",2023-05-12,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,132
"12292","trapnest_33",2023-05-15,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,135
"12293","trapnest_33",2023-05-16,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,136
"12294","trapnest_33",2023-05-18,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,138
"12295","trapnest_33",2023-05-19,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,139
"12296","trapnest_33",2023-05-21,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,141
"12297","trapnest_33",2023-05-22,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,142
"12298","trapnest_33",2023-05-25,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,145
"12299","trapnest_33",2023-05-26,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,146
"12300","trapnest_33",2023-05-28,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,148
"12301","trapnest_33",2023-05-29,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,149
"12302","trapnest_33",2023-05-31,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,151
"12303","trapnest_33",2023-06-01,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,152
"12304","trapnest_33",2023-06-04,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,155
"12305","trapnest_33",2023-06-05,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,156
"12306","trapnest_33",2023-06-08,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,159
"12307","trapnest_33",2023-06-10,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,161
"12308","trapnest_33",2023-06-11,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,162
"12309","trapnest_33",2023-06-12,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,163
"12310","trapnest_33",2023-06-15,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,166
"12311","trapnest_33",2023-06-19,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,170
"12312","trapnest_33",2023-06-22,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,173
"12313","trapnest_33",2023-06-23,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,174
"12314","trapnest_33",2023-06-30,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,181
"12315","trapnest_33",2023-07-03,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,184
"12316","trapnest_33",2023-07-04,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,185
"12317","trapnest_33",2023-07-06,"33_1a",NA,"NN","K","High",1,"a",NA,NA,"33_1","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,187
"12318","trapnest_33",2023-05-07,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,127
"12319","trapnest_33",2023-05-11,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",4,NA,7,0,0,0,11,0,0,0,NA,NA,0,131
"12320","trapnest_33",2023-05-12,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,132
"12321","trapnest_33",2023-05-15,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,135
"12322","trapnest_33",2023-05-16,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,136
"12323","trapnest_33",2023-05-18,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,138
"12324","trapnest_33",2023-05-19,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,139
"12325","trapnest_33",2023-05-21,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,141
"12326","trapnest_33",2023-05-22,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,142
"12327","trapnest_33",2023-05-25,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,145
"12328","trapnest_33",2023-05-26,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,146
"12329","trapnest_33",2023-05-28,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,148
"12330","trapnest_33",2023-05-29,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,149
"12331","trapnest_33",2023-05-31,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,151
"12332","trapnest_33",2023-06-01,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,152
"12333","trapnest_33",2023-06-04,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,155
"12334","trapnest_33",2023-06-05,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,156
"12335","trapnest_33",2023-06-08,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,159
"12336","trapnest_33",2023-06-10,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,161
"12337","trapnest_33",2023-06-11,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,162
"12338","trapnest_33",2023-06-12,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,163
"12339","trapnest_33",2023-06-15,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,166
"12340","trapnest_33",2023-06-19,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,170
"12341","trapnest_33",2023-06-22,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,173
"12342","trapnest_33",2023-06-23,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,174
"12343","trapnest_33",2023-06-30,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,181
"12344","trapnest_33",2023-07-03,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,184
"12345","trapnest_33",2023-07-04,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,185
"12346","trapnest_33",2023-07-06,"33_2a",NA,"NN","K","High",2,"a",NA,NA,"33_2","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,187
"12347","trapnest_33",2023-05-07,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,127
"12348","trapnest_33",2023-05-11,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",4,0,7,0,0,0,11,0,0,0,NA,NA,0,131
"12349","trapnest_33",2023-05-12,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,132
"12350","trapnest_33",2023-05-15,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,135
"12351","trapnest_33",2023-05-16,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,136
"12352","trapnest_33",2023-05-18,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,138
"12353","trapnest_33",2023-05-19,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,139
"12354","trapnest_33",2023-05-21,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,141
"12355","trapnest_33",2023-05-22,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,142
"12356","trapnest_33",2023-05-25,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,145
"12357","trapnest_33",2023-05-26,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,146
"12358","trapnest_33",2023-05-28,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,148
"12359","trapnest_33",2023-05-29,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,149
"12360","trapnest_33",2023-05-31,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,151
"12361","trapnest_33",2023-06-01,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,152
"12362","trapnest_33",2023-06-04,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,155
"12363","trapnest_33",2023-06-05,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,156
"12364","trapnest_33",2023-06-08,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,159
"12365","trapnest_33",2023-06-10,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,161
"12366","trapnest_33",2023-06-11,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,162
"12367","trapnest_33",2023-06-12,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,163
"12368","trapnest_33",2023-06-15,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,166
"12369","trapnest_33",2023-06-19,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",0,0,7,0,0,0,11,0,0,0,NA,NA,0,170
"12370","trapnest_33",2023-06-22,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",3,0,7,0,0,0,11,0,0,0,NA,NA,0,173
"12371","trapnest_33",2023-06-23,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,174
"12372","trapnest_33",2023-06-30,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,181
"12373","trapnest_33",2023-07-03,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,184
"12374","trapnest_33",2023-07-04,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",1,0,7,0,0,0,11,0,0,0,NA,NA,0,185
"12375","trapnest_33",2023-07-06,"33_3a",NA,"NN","K","High",3,"a",NA,NA,"33_3","empty","none",2,0,7,0,0,0,11,0,0,0,NA,NA,0,187
"12376","trapnest_33",2023-05-07,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,127
"12377","trapnest_33",2023-05-11,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",4,NA,7,0,0,0,11,0,0,0,NA,NA,0,131
"12378","trapnest_33",2023-05-12,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,132
"12379","trapnest_33",2023-05-15,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,135
"12380","trapnest_33",2023-05-16,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,136
"12381","trapnest_33",2023-05-18,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,138
"12382","trapnest_33",2023-05-19,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,139
"12383","trapnest_33",2023-05-21,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,141
"12384","trapnest_33",2023-05-22,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,142
"12385","trapnest_33",2023-05-25,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,145
"12386","trapnest_33",2023-05-26,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,146
"12387","trapnest_33",2023-05-28,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,148
"12388","trapnest_33",2023-05-29,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,149
"12389","trapnest_33",2023-05-31,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,151
"12390","trapnest_33",2023-06-01,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,152
"12391","trapnest_33",2023-06-04,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,155
"12392","trapnest_33",2023-06-05,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,156
"12393","trapnest_33",2023-06-08,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,159
"12394","trapnest_33",2023-06-10,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,161
"12395","trapnest_33",2023-06-11,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,162
"12396","trapnest_33",2023-06-12,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,163
"12397","trapnest_33",2023-06-15,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,166
"12398","trapnest_33",2023-06-19,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",0,NA,7,0,0,0,11,0,0,0,NA,NA,0,170
"12399","trapnest_33",2023-06-22,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",3,NA,7,0,0,0,11,0,0,0,NA,NA,0,173
"12400","trapnest_33",2023-06-23,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,174
"12401","trapnest_33",2023-06-30,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,181
"12402","trapnest_33",2023-07-03,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,184
"12403","trapnest_33",2023-07-04,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",1,NA,7,0,0,0,11,0,0,0,NA,NA,0,185
"12404","trapnest_33",2023-07-06,"33_4a",NA,"NN","K","High",4,"a",NA,NA,"33_4","pseudo","osmia",2,NA,7,0,0,0,11,0,0,0,NA,NA,0,187
