"","Trapnest","Date","Site","Subsite","Treatment","Cavity_number","Straw_ID","Cavity_ID","Nest_ID","Cell_ID","Filled_length_mm","Straw_length_mm","Status","Contains_cells","Occupant","Good_days","Bee_choice","Available_cavities_prior","New_nests_os","New_nests_meg","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Osmia_ps_post","Osmia_no_ps_post","Meg_ps_post","Meg_no_ps_post","New_nests_sum","Cumulative_par","Number_of_cells","Prop_cells_par","Cell_parasitized","Sealed","Nest_parasitized","Active_bin","Sum_unsealed_prior","Prop_filled"
"924","trapnest_50",2023-07-17,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",2,NA,8,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"925","trapnest_50",2023-07-20,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",2,NA,7,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"926","trapnest_50",2023-07-24,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",2,NA,8,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"927","trapnest_50",2023-07-26,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",1,NA,8,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"928","trapnest_50",2023-07-28,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",0,NA,8,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"929","trapnest_50",2023-07-29,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",0,NA,8,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"930","trapnest_50",2023-08-01,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",2,NA,8,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"931","trapnest_50",2023-08-04,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",2,NA,10,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"932","trapnest_50",2023-08-09,"BP","Q","Mid",10,"a","50_10","50_10a",NA,14.56,145.01,"no change",NA,"megachile",4,NA,10,0,0,0,0,7,1,0,0,7,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.100406868491828
"933","trapnest_50",2023-07-04,"BP","Q","Mid",12,"a","50_12","50_12a","50_12a_1",15,143.4,"1 cell",1,"osmia",1,1,10,1,1,0,0,6,0,1,1,7,1,2,0,1,0,0,"not sealed","not parasitized",1,2,0.104602510460251
"934","trapnest_50",2023-07-07,"BP","Q","Mid",12,"a","50_12","50_12a",NA,15,143.4,"no change",1,"osmia",3,NA,7,0,0,1,1,6,1,1,1,6,1,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.104602510460251
"935","trapnest_50",2023-07-10,"BP","Q","Mid",12,"a","50_12","50_12a",NA,15,143.4,"no change",1,"osmia",1,NA,5,0,0,1,1,6,1,1,1,6,1,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.104602510460251
"936","trapnest_51",2023-07-04,"BP","Q","High",4,"a","51_4","51_4a","51_4a_1",13.86,130.28,"1 cell",1,"osmia",1,1,7,1,0,0,0,11,0,1,1,11,0,1,0,1,0,0,"not sealed","not parasitized",1,1,0.106386245010746
"937","trapnest_51",2023-07-07,"BP","Q","High",4,"a","51_4","51_4a",NA,13.86,130.28,"no change",1,"osmia",3,NA,6,0,0,1,1,11,0,1,1,11,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.106386245010746
"938","trapnest_51",2023-07-10,"BP","Q","High",4,"a","51_4","51_4a",NA,13.86,130.28,"no change",1,"osmia",1,NA,6,0,0,1,1,11,0,1,1,11,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.106386245010746
"939","trapnest_53",2023-08-09,"BP","R","Mid",11,"e","53_11","53_11e",NA,6.14,144.56,"1 cell",NA,"resin bee",4,NA,11,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.0424737133370227
"940","trapnest_53",2023-07-14,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"inner wall",NA,"megachile",1,1,11,0,1,0,0,6,0,0,0,7,1,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.389234935680433
"941","trapnest_53",2023-07-17,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"2 cells",NA,"megachile",2,NA,10,0,1,0,0,5,0,0,0,6,1,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.389234935680433
"942","trapnest_53",2023-07-20,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"2 cells",NA,"megachile",2,NA,11,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.389234935680433
"943","trapnest_53",2023-07-24,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"1 cell + end cap",NA,"megachile",2,NA,11,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.389234935680433
"944","trapnest_53",2023-07-26,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"no change",NA,"megachile",1,NA,12,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.389234935680433
"945","trapnest_53",2023-07-28,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"no change",NA,"megachile",0,NA,12,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.389234935680433
"946","trapnest_53",2023-07-29,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"no change",NA,"megachile",0,NA,12,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.389234935680433
"947","trapnest_53",2023-08-01,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"no change",NA,"megachile",2,NA,12,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.389234935680433
"948","trapnest_53",2023-08-04,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"no change",NA,"megachile",2,NA,12,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.389234935680433
"949","trapnest_53",2023-08-09,"BP","R","Mid",4,"b","53_4","53_4b",NA,57.49,147.7,"no change",NA,"megachile",4,NA,11,0,0,0,0,6,1,0,0,6,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.389234935680433
"950","trapnest_59",2023-07-28,"CP","T","Mid",14,"b","59_14","59_14b",NA,6.69,137.98,"inner wall",NA,"megachile",0,1,13,0,1,0,0,5,1,0,0,6,2,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.0484852877228584
"951","trapnest_59",2023-07-29,"CP","T","Mid",14,"b","59_14","59_14b",NA,6.69,137.98,"no change",NA,"megachile",0,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.0484852877228584
"952","trapnest_59",2023-08-01,"CP","T","Mid",14,"b","59_14","59_14b",NA,6.69,137.98,"no change",NA,"megachile",2,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.0484852877228584
"953","trapnest_59",2023-08-04,"CP","T","Mid",14,"b","59_14","59_14b",NA,6.69,137.98,"second inner wall",NA,"megachile",2,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.0484852877228584
"954","trapnest_59",2023-08-09,"CP","T","Mid",14,"b","59_14","59_14b",NA,6.69,137.98,"no change",NA,"megachile",4,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.0484852877228584
"955","trapnest_59",2023-07-05,"CP","T","Mid",4,"a","59_4","59_4a",NA,17.86,137.64,"inner wall",NA,"megachile",1,1,13,0,2,0,0,5.5,0.5,0,0,7,2,2,NA,NA,NA,NA,"not sealed",NA,1,2,0.129758791049114
"956","trapnest_59",2023-07-07,"CP","T","Mid",4,"a","59_4","59_4a",NA,17.86,137.64,"no change",NA,"megachile",2,NA,12,0,0,0,0,6,2,0,0,6,2,0,NA,NA,NA,NA,"not sealed",NA,1,2,0.129758791049114
"957","trapnest_59",2023-07-10,"CP","T","Mid",4,"a","59_4","59_4a",NA,17.86,137.64,"non-target cells",NA,"megachile",1,NA,12,0,0,0,0,6,2,0,0,6,2,0,NA,NA,NA,NA,"not sealed",NA,1,2,0.129758791049114
"958","trapnest_59",2023-07-12,"CP","T","Mid",4,"a","59_4","59_4a",NA,17.86,137.64,"end cap",NA,"megachile",1,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.129758791049114
"959","trapnest_59",2023-07-14,"CP","T","Mid",4,"b","59_4","59_4b",NA,31.85,143.16,"1-2 cells",NA,"megachile",1,1,13,0,1,0,0,5,0,0,0,6,1,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.222478345906678
"960","trapnest_59",2023-07-17,"CP","T","Mid",4,"b","59_4","59_4b",NA,31.85,143.16,"no change",NA,"megachile",2,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.222478345906678
"961","trapnest_59",2023-07-20,"CP","T","Mid",4,"b","59_4","59_4b",NA,31.85,143.16,"no change",NA,"megachile",2,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.222478345906678
"962","trapnest_59",2023-07-24,"CP","T","Mid",4,"b","59_4","59_4b",NA,31.85,143.16,"end cap",NA,"megachile",2,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.222478345906678
"963","trapnest_59",2023-07-26,"CP","T","Mid",4,"b","59_4","59_4b",NA,31.85,143.16,"no change",NA,"megachile",1,NA,13,0,0,0,0,5,1,0,0,5,1,0,NA,NA,NA,NA,"sealed",NA,0,0,0.222478345906678
"964","trapnest_59",2023-07-28,"CP","T","Mid",4,"b","59_4","59_4b",NA,31.85,143.16,"no change",NA,"megachile",0,NA,13,0,1,0,0,5,1,0,0,6,2,1,NA,NA,NA,NA,"sealed",NA,0,1,0.222478345906678
"965","trapnest_6",2023-06-20,"BP","B","High",13,"b","6_13","6_13b",NA,69.56,144.68,"2 cells",1,"osmia",3,1,7,1,0,11,5,0,0,12,6,0,0,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.480785181089301
"966","trapnest_6",2023-06-23,"BP","B","High",13,"b","6_13","6_13b","6_13b_1",69.56,144.68,"no change",1,"osmia",3,NA,6,0,0,12,6,0,0,12,6,0,0,0,0,2,0,0,"not sealed","not parasitized",1,1,0.480785181089301
"967","trapnest_6",2023-06-29,"BP","B","High",13,"b","6_13","6_13b","6_13b_3",69.56,144.68,"4 cells",1,"osmia",1,NA,6,0,0,12,6,0,0,12,6,0,0,0,0,6,0,0,"not sealed","not parasitized",1,1,0.480785181089301
"968","trapnest_6",2023-05-31,"BP","B","High",14,"a","6_14","6_14a","6_14a_1",22.27,144.29,"1 cell",1,"osmia",2,1,8,4,0,11.5,1.5,0,0,14,4,0,0,4,0,1,0,0,"not sealed","not parasitized",1,3,0.154341950239102
"969","trapnest_6",2023-06-02,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"no change",1,"osmia",2,NA,8,0,0,10,4,0,0,10,4,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,3,0.154341950239102
"970","trapnest_6",2023-06-05,"BP","B","High",14,"a","6_14","6_14a","6_14a_2",22.27,144.29,"1 cell",1,"osmia",1,NA,7,1,0,11,4,0,0,12,5,0,0,1,0,2,0,0,"not sealed","not parasitized",1,2,0.154341950239102
"971","trapnest_6",2023-06-08,"BP","B","High",14,"a","6_14","6_14a","6_14a_3",22.27,144.29,"1 cell",1,"osmia",2,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,3,0,0,"not sealed","not parasitized",1,2,0.154341950239102
"972","trapnest_6",2023-06-10,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,3,0,NA,"not sealed","not parasitized",1,2,0.154341950239102
"973","trapnest_6",2023-06-12,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,3,0,NA,"not sealed","not parasitized",1,2,0.154341950239102
"974","trapnest_6",2023-06-14,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,3,0,NA,"not sealed","not parasitized",1,2,0.154341950239102
"975","trapnest_6",2023-06-16,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"end cap",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,3,0,NA,"sealed","not parasitized",0,0,0.154341950239102
"976","trapnest_6",2023-06-20,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"no change",1,"osmia",3,NA,7,1,0,11,5,0,0,12,6,0,0,1,0,3,0,NA,"sealed","not parasitized",0,1,0.154341950239102
"977","trapnest_6",2023-06-23,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"no change",1,"osmia",3,NA,6,0,0,12,6,0,0,12,6,0,0,0,0,3,0,NA,"sealed","not parasitized",0,1,0.154341950239102
"978","trapnest_6",2023-06-29,"BP","B","High",14,"a","6_14","6_14a",NA,22.27,144.29,"no change",1,"osmia",1,NA,6,0,0,12,6,0,0,12,6,0,0,0,0,3,0,NA,"sealed","not parasitized",0,1,0.154341950239102
"979","trapnest_6",2023-05-31,"BP","B","High",15,"a","6_15","6_15a","6_15a_1",81.61,138.87,"1 cell",1,"osmia",2,1,8,4,0,11.5,1.5,0,0,14,4,0,0,4,0,1,0,0,"not sealed","not parasitized",1,3,0.58767192338158
"980","trapnest_6",2023-06-02,"BP","B","High",15,"a","6_15","6_15a","6_15a_2",81.61,138.87,"6 cells",1,"osmia",2,NA,8,0,0,10,4,0,0,10,4,0,0,0,2,7,0.285714285714286,0,"not sealed","parasitized",1,3,0.58767192338158
"981","trapnest_6",2023-06-05,"BP","B","High",15,"a","6_15","6_15a","6_15a_8",81.61,138.87,"5 cells + end cap",1,"osmia",1,NA,7,1,0,11,4,0,0,12,5,0,0,1,5,9,0.555555555555556,1,"sealed","parasitized",0,2,0.58767192338158
"982","trapnest_6",2023-06-08,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",2,NA,7,0,0,11,5,0,0,11,5,0,0,0,5,9,0.555555555555556,NA,"sealed","parasitized",0,2,0.58767192338158
"983","trapnest_6",2023-06-10,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,5,9,0.555555555555556,NA,"sealed","parasitized",0,2,0.58767192338158
"984","trapnest_6",2023-06-12,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,5,9,0.555555555555556,NA,"sealed","parasitized",0,2,0.58767192338158
"985","trapnest_6",2023-06-14,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,5,9,0.555555555555556,NA,"sealed","parasitized",0,2,0.58767192338158
"986","trapnest_6",2023-06-16,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,5,9,0.555555555555556,NA,"sealed","parasitized",0,0,0.58767192338158
"987","trapnest_6",2023-06-20,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",3,NA,7,1,0,11,5,0,0,12,6,0,0,1,5,9,0.555555555555556,NA,"sealed","parasitized",0,1,0.58767192338158
"988","trapnest_6",2023-06-23,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",3,NA,6,0,0,12,6,0,0,12,6,0,0,0,5,9,0.555555555555556,NA,"sealed","parasitized",0,1,0.58767192338158
"989","trapnest_6",2023-06-29,"BP","B","High",15,"a","6_15","6_15a",NA,81.61,138.87,"no change",1,"osmia",1,NA,6,0,0,12,6,0,0,12,6,0,0,0,5,9,0.555555555555556,NA,"sealed","parasitized",0,1,0.58767192338158
"990","trapnest_6",2023-05-29,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"inner wall",1,"osmia",1,1,7,1,0,11,0,0,0,12,1,0,0,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.674418604651163
"991","trapnest_6",2023-05-31,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"5 cells",1,"osmia",2,NA,8,4,0,11.5,1.5,0,0,14,4,0,0,4,NA,NA,NA,NA,"not sealed",NA,1,3,0.674418604651163
"992","trapnest_6",2023-06-02,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"5 cells",1,"osmia",2,NA,8,0,0,10,4,0,0,10,4,0,0,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.674418604651163
"993","trapnest_6",2023-06-05,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"1 cell + end cap",1,"osmia",1,NA,7,1,0,11,4,0,0,12,5,0,0,1,NA,NA,NA,NA,"sealed",NA,0,2,0.674418604651163
"994","trapnest_6",2023-06-08,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",2,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.674418604651163
"995","trapnest_6",2023-06-10,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.674418604651163
"996","trapnest_6",2023-06-12,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.674418604651163
"997","trapnest_6",2023-06-14,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.674418604651163
"998","trapnest_6",2023-06-16,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,0,0.674418604651163
"999","trapnest_6",2023-06-20,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",3,NA,7,1,0,11,5,0,0,12,6,0,0,1,NA,NA,NA,NA,"sealed",NA,0,1,0.674418604651163
"1000","trapnest_6",2023-06-23,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",3,NA,6,0,0,12,6,0,0,12,6,0,0,0,NA,NA,NA,NA,"sealed",NA,0,1,0.674418604651163
"1001","trapnest_6",2023-06-29,"BP","B","High",17,"a","6_17","6_17a",NA,87,129,"no change",1,"osmia",1,NA,6,0,0,12,6,0,0,12,6,0,0,0,NA,NA,NA,NA,"sealed",NA,0,1,0.674418604651163
"1002","trapnest_6",2023-06-05,"BP","B","High",5,"b","6_5","6_5b","6_5b_1",17.78,135.46,"1 cell",1,"osmia",1,1,7,1,0,11,4,0,0,12,5,0,0,1,0,1,0,0,"not sealed","not parasitized",1,2,0.131256459471431
"1003","trapnest_6",2023-06-08,"BP","B","High",5,"b","6_5","6_5b",NA,17.78,135.46,"no change",1,"osmia",2,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.131256459471431
"1004","trapnest_6",2023-06-10,"BP","B","High",5,"b","6_5","6_5b",NA,17.78,135.46,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.131256459471431
"1005","trapnest_6",2023-06-12,"BP","B","High",5,"b","6_5","6_5b",NA,17.78,135.46,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.131256459471431
"1006","trapnest_6",2023-06-14,"BP","B","High",5,"b","6_5","6_5b",NA,17.78,135.46,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,1,0,NA,"not sealed","not parasitized",1,2,0.131256459471431
"1007","trapnest_6",2023-06-16,"BP","B","High",5,"b","6_5","6_5b","6_5b_2",17.78,135.46,"1 cell + end cap",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,0,2,0,0,"sealed","not parasitized",0,0,0.131256459471431
"1008","trapnest_6",2023-06-20,"BP","B","High",5,"b","6_5","6_5b",NA,17.78,135.46,"no change",1,"osmia",3,NA,7,1,0,11,5,0,0,12,6,0,0,1,0,2,0,NA,"sealed","not parasitized",0,1,0.131256459471431
"1009","trapnest_6",2023-06-23,"BP","B","High",5,"b","6_5","6_5b",NA,17.78,135.46,"no change",1,"osmia",3,NA,6,0,0,12,6,0,0,12,6,0,0,0,0,2,0,NA,"sealed","not parasitized",0,1,0.131256459471431
"1010","trapnest_6",2023-06-29,"BP","B","High",5,"b","6_5","6_5b",NA,17.78,135.46,"no change",1,"osmia",1,NA,6,0,0,12,6,0,0,12,6,0,0,0,0,2,0,NA,"sealed","not parasitized",0,1,0.131256459471431
"1011","trapnest_6",2023-05-31,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"5 cells + end cap",1,"osmia",2,1,8,4,0,11.5,1.5,0,0,14,4,0,0,4,NA,NA,NA,NA,"sealed",NA,0,3,0.268965517241379
"1012","trapnest_6",2023-06-02,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",2,NA,8,0,0,10,4,0,0,10,4,0,0,0,NA,NA,NA,NA,"sealed",NA,0,3,0.268965517241379
"1013","trapnest_6",2023-06-05,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",1,NA,7,1,0,11,4,0,0,12,5,0,0,1,NA,NA,NA,NA,"sealed",NA,0,2,0.268965517241379
"1014","trapnest_6",2023-06-08,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",2,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.268965517241379
"1015","trapnest_6",2023-06-10,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.268965517241379
"1016","trapnest_6",2023-06-12,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.268965517241379
"1017","trapnest_6",2023-06-14,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",0,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,2,0.268965517241379
"1018","trapnest_6",2023-06-16,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",1,NA,7,0,0,11,5,0,0,11,5,0,0,0,NA,NA,NA,NA,"sealed",NA,0,0,0.268965517241379
"1019","trapnest_6",2023-06-20,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",3,NA,7,1,0,11,5,0,0,12,6,0,0,1,NA,NA,NA,NA,"sealed",NA,0,1,0.268965517241379
"1020","trapnest_6",2023-06-23,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",3,NA,6,0,0,12,6,0,0,12,6,0,0,0,NA,NA,NA,NA,"sealed",NA,0,1,0.268965517241379
"1021","trapnest_6",2023-06-29,"BP","B","High",9,"b","6_9","6_9b",NA,39,145,"no change",1,"osmia",1,NA,6,0,0,12,6,0,0,12,6,0,0,0,NA,NA,NA,NA,"sealed",NA,0,1,0.268965517241379
"1022","trapnest_62",2023-07-05,"CP","U","Mid",15,"a","62_15","62_15a","62_15a_1",28.11,144,"2 cells",1,"osmia",1,1,12,1,0,0,0,6,0,1,1,6,0,1,0,1,0,0,"not sealed","not parasitized",1,1,0.195208333333333
"1023","trapnest_62",2023-07-07,"CP","U","Mid",15,"a","62_15","62_15a","62_15a_1",28.11,144,"2 cells",1,"osmia",2,NA,11,0,0,1,1,6,0,1,1,6,0,0,0,1,0,0,"not sealed","not parasitized",1,1,0.195208333333333
"1024","trapnest_62",2023-07-10,"CP","U","Mid",15,"a","62_15","62_15a",NA,28.11,144,"no change",1,"osmia",1,NA,11,0,0,1,1,6,0,1,1,6,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.195208333333333
"1025","trapnest_62",2023-07-12,"CP","U","Mid",15,"a","62_15","62_15a",NA,28.11,144,"no change",1,"osmia",1,NA,10,0,0,1,1,6,0,1,1,6,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.195208333333333
"1026","trapnest_62",2023-07-14,"CP","U","Mid",15,"a","62_15","62_15a",NA,28.11,144,"no change",1,"osmia",1,NA,10,0,0,1,1,6,0,1,1,6,0,0,0,1,0,NA,"not sealed","not parasitized",1,1,0.195208333333333
"1027","trapnest_64",2023-07-05,"CP","V","Low",14,"a","64_14","64_14a","64_14a_1",105.32,142.31,"2 cells",1,"osmia",1,1,18,1,0,0,0,0,0,1,1,0,0,1,0,3,0,0,"not sealed","not parasitized",1,1,0.740074485278617
"1028","trapnest_64",2023-07-07,"CP","V","Low",14,"a","64_14","64_14a","64_14a_4",105.32,142.31,"5 cells",1,"osmia",2,NA,16,0,0,1,1,0,0,1,1,0,0,0,0,7,0,0,"not sealed","not parasitized",1,1,0.740074485278617
"1029","trapnest_64",2023-07-10,"CP","V","Low",14,"a","64_14","64_14a","64_14a_8",105.32,142.31,"4 cells",1,"osmia",1,NA,16,0,0,1,1,0,0,1,1,0,0,0,0,9,0,0,"not sealed","not parasitized",1,1,0.740074485278617
"1030","trapnest_64",2023-07-12,"CP","V","Low",14,"a","64_14","64_14a",NA,105.32,142.31,"non-target nest completed",1,"osmia",1,NA,15,0,0,1,1,0,0,1,1,0,0,0,0,9,0,NA,"not sealed","not parasitized",1,1,0.740074485278617
"1031","trapnest_64",2023-07-14,"CP","V","Low",14,"b","64_14","64_14b",NA,25.2,137.07,"inner wall",NA,"resin bee",1,NA,16,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.183847669074196
"1032","trapnest_64",2023-07-17,"CP","V","Low",14,"b","64_14","64_14b",NA,25.2,137.07,"2 cells",NA,"resin bee",2,NA,16,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.183847669074196
