"","Trapnest","Date","Day_of_year","Site","Subsite","Treatment","Good_days","Available_cavities_prior","New_nests_os","New_nests_sum","Osmia_ps_prior","Osmia_no_ps_prior","Osmia_ps_no_iw","Osmia_no_ps_no_iw","DP_os_post","NDP_os_post","NDP_ps_os_post","DP_os_prior","NDP_os_prior","NDP_ps_os_prior"
"714","trapnest_34",2023-06-10,161,"NN","L","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"715","trapnest_34",2023-06-11,162,"NN","L","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"716","trapnest_34",2023-06-12,163,"NN","L","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"717","trapnest_34",2023-06-15,166,"NN","L","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"718","trapnest_34",2023-06-19,170,"NN","L","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"719","trapnest_34",2023-06-22,173,"NN","L","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"720","trapnest_34",2023-06-23,174,"NN","L","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"721","trapnest_34",2023-06-30,181,"NN","L","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"722","trapnest_34",2023-07-03,184,"NN","L","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"723","trapnest_34",2023-07-04,185,"NN","L","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"724","trapnest_34",2023-07-06,187,"NN","L","Low",2,17,0,0,0,0,0,0,0,0,0,0,0,0
"725","trapnest_35",2023-05-11,131,"NN","L","Mid",4,12,0,0,6,0,NA,0,0,0,6,0,0,6
"726","trapnest_35",2023-05-12,132,"NN","L","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"727","trapnest_35",2023-05-15,135,"NN","L","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"728","trapnest_35",2023-05-16,136,"NN","L","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"729","trapnest_35",2023-05-18,138,"NN","L","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"730","trapnest_35",2023-05-19,139,"NN","L","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"731","trapnest_35",2023-05-21,141,"NN","L","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"732","trapnest_35",2023-05-22,142,"NN","L","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"733","trapnest_35",2023-05-25,145,"NN","L","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"734","trapnest_35",2023-05-26,146,"NN","L","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"735","trapnest_35",2023-05-28,148,"NN","L","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"736","trapnest_35",2023-05-29,149,"NN","L","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"737","trapnest_35",2023-05-31,151,"NN","L","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"738","trapnest_35",2023-06-01,152,"NN","L","Mid",1,11,0,0,6,0,NA,0,0,0,6,0,0,6
"739","trapnest_35",2023-06-04,155,"NN","L","Mid",3,9,2,2,6.5,0.5,NA,0,0,2,8,0,1,7
"740","trapnest_35",2023-06-05,156,"NN","L","Mid",1,13,0,0,3,2,NA,0,0,0,1,0,0,1
"741","trapnest_35",2023-06-08,159,"NN","L","Mid",2,11,0,0,4,2,NA,1,1,0,2,1,0,2
"742","trapnest_35",2023-06-10,161,"NN","L","Mid",0,12,0,0,4,2,NA,1,1,0,2,1,0,2
"743","trapnest_35",2023-06-11,162,"NN","L","Mid",1,9,0,0,4,2,NA,1,1,0,2,1,0,2
"744","trapnest_35",2023-06-12,163,"NN","L","Mid",0,12,0,0,4,2,NA,1,1,0,2,1,0,2
"745","trapnest_35",2023-06-15,166,"NN","L","Mid",0,11,0,0,4,2,NA,1,1,0,2,1,0,2
"746","trapnest_35",2023-06-19,170,"NN","L","Mid",0,10,0,0,4,2,NA,1,1,0,2,1,0,2
"747","trapnest_35",2023-06-22,173,"NN","L","Mid",3,8,1,1,6,1,NA,2,0,2,7,0,1,6
"748","trapnest_35",2023-06-23,174,"NN","L","Mid",1,8,0,0,7,2,NA,2,0,2,7,0,2,7
"749","trapnest_35",2023-06-30,181,"NN","L","Mid",1,6,0,0,7,2,NA,2,0,2,7,0,2,7
"750","trapnest_35",2023-07-03,184,"NN","L","Mid",2,10,0,0,6,2,NA,2,0,2,6,0,2,6
"751","trapnest_35",2023-07-04,185,"NN","L","Mid",1,10,0,0,6,2,NA,2,0,2,6,0,2,6
"752","trapnest_35",2023-07-06,187,"NN","L","Mid",2,12,1,1,6,2,NA,3,0,3,7,0,2,6
"753","trapnest_36",2023-05-11,131,"NN","L","High",4,7,0,0,11,0,NA,0,0,0,11,0,0,11
"754","trapnest_36",2023-05-12,132,"NN","L","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"755","trapnest_36",2023-05-15,135,"NN","L","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"756","trapnest_36",2023-05-16,136,"NN","L","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"757","trapnest_36",2023-05-18,138,"NN","L","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"758","trapnest_36",2023-05-19,139,"NN","L","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"759","trapnest_36",2023-05-21,141,"NN","L","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"760","trapnest_36",2023-05-22,142,"NN","L","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"761","trapnest_36",2023-05-25,145,"NN","L","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"762","trapnest_36",2023-05-26,146,"NN","L","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"763","trapnest_36",2023-05-28,148,"NN","L","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"764","trapnest_36",2023-05-29,149,"NN","L","High",1,7,2,2,11.5,0.5,NA,2,0,2,13,0,1,12
"765","trapnest_36",2023-05-31,151,"NN","L","High",2,7,4,4,12.5,3.5,NA,4,1,5,14,0,3.5,12.5
"766","trapnest_36",2023-06-01,152,"NN","L","High",1,5,0,0,13,6,NA,4,3,1,8,3,1,8
"767","trapnest_36",2023-06-04,155,"NN","L","High",3,7,1,1,11,6,NA,6,2,4,9,2,3,8
"768","trapnest_36",2023-06-05,156,"NN","L","High",1,7,0,0,11,6,NA,6,2,4,9,2,4,9
"769","trapnest_36",2023-06-08,159,"NN","L","High",2,7,1,1,11,6,NA,7,2,5,10,2,4,9
"770","trapnest_36",2023-06-10,161,"NN","L","High",0,7,0,0,11,7,NA,7,2,5,9,2,5,9
"771","trapnest_36",2023-06-11,162,"NN","L","High",1,7,0,0,11,7,NA,7,2,5,9,2,5,9
"772","trapnest_36",2023-06-12,163,"NN","L","High",0,7,0,0,11,7,NA,7,2,5,9,2,5,9
"773","trapnest_36",2023-06-15,166,"NN","L","High",0,7,0,0,11,7,NA,7,2,5,9,2,5,9
"774","trapnest_36",2023-06-19,170,"NN","L","High",0,7,0,0,11,7,NA,7,1,6,10,1,6,10
"775","trapnest_36",2023-06-22,173,"NN","L","High",3,6,1,1,11,7,NA,8,0,8,12,0,7,11
"776","trapnest_36",2023-06-23,174,"NN","L","High",1,6,0,0,11,7,NA,7,0,7,11,0,7,11
"777","trapnest_36",2023-06-30,181,"NN","L","High",1,5,0,0,11,7,NA,7,0,7,11,0,7,11
"778","trapnest_36",2023-07-03,184,"NN","L","High",2,6,0,0,11,7,NA,7,0,7,11,0,7,11
"779","trapnest_36",2023-07-04,185,"NN","L","High",1,5,0,0,11,7,NA,7,0,7,11,0,7,11
"780","trapnest_36",2023-07-06,187,"NN","L","High",2,7,0,0,11,7,NA,7,0,7,11,0,7,11
"781","trapnest_37",2023-07-03,184,"BP","M","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"782","trapnest_37",2023-07-04,185,"BP","M","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"783","trapnest_37",2023-07-07,188,"BP","M","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"784","trapnest_37",2023-07-10,191,"BP","M","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"785","trapnest_37",2023-07-12,193,"BP","M","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"786","trapnest_38",2023-07-03,184,"BP","M","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"787","trapnest_38",2023-07-04,185,"BP","M","Mid",1,11,0,0,0,0,0,0,0,0,0,0,0,0
"788","trapnest_38",2023-07-07,188,"BP","M","Mid",3,11,0,0,0,0,0,0,0,0,0,0,0,0
"789","trapnest_38",2023-07-10,191,"BP","M","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"790","trapnest_38",2023-07-12,193,"BP","M","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"791","trapnest_39",2023-07-03,184,"BP","M","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"792","trapnest_39",2023-07-04,185,"BP","M","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"793","trapnest_39",2023-07-07,188,"BP","M","High",3,6,0,0,0,0,0,0,0,0,0,0,0,0
"794","trapnest_39",2023-07-10,191,"BP","M","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"795","trapnest_39",2023-07-12,193,"BP","M","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"796","trapnest_4",2023-05-11,131,"BP","B","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"797","trapnest_4",2023-05-12,132,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"798","trapnest_4",2023-05-15,135,"BP","B","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"799","trapnest_4",2023-05-16,136,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"800","trapnest_4",2023-05-17,137,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"801","trapnest_4",2023-05-19,139,"BP","B","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"802","trapnest_4",2023-05-21,141,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"803","trapnest_4",2023-05-22,142,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"804","trapnest_4",2023-05-23,143,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"805","trapnest_4",2023-05-26,146,"BP","B","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"806","trapnest_4",2023-05-28,148,"BP","B","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"807","trapnest_4",2023-05-29,149,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"808","trapnest_4",2023-05-31,151,"BP","B","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"809","trapnest_4",2023-06-02,153,"BP","B","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"810","trapnest_4",2023-06-05,156,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"811","trapnest_4",2023-06-08,159,"BP","B","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"812","trapnest_4",2023-06-10,161,"BP","B","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"813","trapnest_4",2023-06-12,163,"BP","B","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"814","trapnest_4",2023-06-14,165,"BP","B","Low",0,17,0,0,0,0,0,0,0,0,0,0,0,0
"815","trapnest_4",2023-06-16,167,"BP","B","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"816","trapnest_4",2023-06-20,171,"BP","B","Low",3,16,0,0,0,0,0,0,0,0,0,0,0,0
"817","trapnest_4",2023-06-23,174,"BP","B","Low",3,15,1,1,0,0,1,1,0,1,1,0,0,0
"818","trapnest_4",2023-06-29,180,"BP","B","Low",1,15,0,0,1,1,1,1,0,1,1,0,1,1
"819","trapnest_40",2023-07-03,184,"BP","N","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"820","trapnest_40",2023-07-04,185,"BP","N","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"821","trapnest_40",2023-07-07,188,"BP","N","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"822","trapnest_40",2023-07-10,191,"BP","N","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"823","trapnest_40",2023-07-12,193,"BP","N","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"824","trapnest_41",2023-07-03,184,"BP","N","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"825","trapnest_41",2023-07-04,185,"BP","N","Mid",1,10,0,0,0,0,0,0,0,0,0,0,0,0
"826","trapnest_41",2023-07-07,188,"BP","N","Mid",3,11,0,0,0,0,0,0,0,0,0,0,0,0
"827","trapnest_41",2023-07-10,191,"BP","N","Mid",1,11,0,0,0,0,0,0,0,0,0,0,0,0
"828","trapnest_41",2023-07-12,193,"BP","N","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"829","trapnest_42",2023-07-03,184,"BP","N","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"830","trapnest_42",2023-07-04,185,"BP","N","High",1,5,0,0,0,0,0,0,0,0,0,0,0,0
"831","trapnest_42",2023-07-07,188,"BP","N","High",3,7,0,0,0,0,0,0,0,0,0,0,0,0
"832","trapnest_42",2023-07-10,191,"BP","N","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"833","trapnest_42",2023-07-12,193,"BP","N","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"834","trapnest_43",2023-07-03,184,"BP","O","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"835","trapnest_43",2023-07-04,185,"BP","O","Low",1,18,0,2,0,0,0,0,0,0,0,0,0,0
"836","trapnest_43",2023-07-07,188,"BP","O","Low",3,15,0,0,0,0,0,0,0,0,0,0,0,0
"837","trapnest_43",2023-07-10,191,"BP","O","Low",1,15,0,0,0,0,0,0,0,0,0,0,0,0
"838","trapnest_43",2023-07-12,193,"BP","O","Low",1,18,0,1,0,0,0,0,0,0,0,0,0,0
"839","trapnest_44",2023-07-03,184,"BP","O","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"840","trapnest_44",2023-07-04,185,"BP","O","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"841","trapnest_44",2023-07-07,188,"BP","O","Mid",3,12,0,0,0,0,0,0,0,0,0,0,0,0
"842","trapnest_44",2023-07-10,191,"BP","O","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"843","trapnest_44",2023-07-12,193,"BP","O","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"844","trapnest_45",2023-07-03,184,"BP","O","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"845","trapnest_45",2023-07-04,185,"BP","O","High",1,3,0,0,0,0,0,0,0,0,0,0,0,0
"846","trapnest_45",2023-07-07,188,"BP","O","High",3,4,0,0,0,0,0,0,0,0,0,0,0,0
"847","trapnest_45",2023-07-10,191,"BP","O","High",1,4,0,0,0,0,0,0,0,0,0,0,0,0
"848","trapnest_45",2023-07-12,193,"BP","O","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"849","trapnest_46",2023-07-03,184,"BP","P","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"850","trapnest_46",2023-07-04,185,"BP","P","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"851","trapnest_46",2023-07-07,188,"BP","P","Low",3,17,0,0,0,0,0,0,0,0,0,0,0,0
"852","trapnest_46",2023-07-10,191,"BP","P","Low",1,16,0,0,0,0,0,0,0,0,0,0,0,0
"853","trapnest_46",2023-07-12,193,"BP","P","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"854","trapnest_47",2023-07-03,184,"BP","P","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"855","trapnest_47",2023-07-04,185,"BP","P","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"856","trapnest_47",2023-07-07,188,"BP","P","Mid",3,12,0,0,0,0,0,0,0,0,0,0,0,0
"857","trapnest_47",2023-07-10,191,"BP","P","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"858","trapnest_47",2023-07-12,193,"BP","P","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"859","trapnest_48",2023-07-03,184,"BP","P","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"860","trapnest_48",2023-07-04,185,"BP","P","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"861","trapnest_48",2023-07-07,188,"BP","P","High",3,6,0,0,0,0,0,0,0,0,0,0,0,0
"862","trapnest_48",2023-07-10,191,"BP","P","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"863","trapnest_48",2023-07-12,193,"BP","P","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"864","trapnest_49",2023-07-03,184,"BP","Q","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"865","trapnest_49",2023-07-04,185,"BP","Q","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"866","trapnest_49",2023-07-07,188,"BP","Q","Low",3,16,0,0,0,0,0,0,0,0,0,0,0,0
"867","trapnest_49",2023-07-10,191,"BP","Q","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"868","trapnest_49",2023-07-12,193,"BP","Q","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"869","trapnest_5",2023-05-11,131,"BP","B","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"870","trapnest_5",2023-05-12,132,"BP","B","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"871","trapnest_5",2023-05-15,135,"BP","B","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"872","trapnest_5",2023-05-16,136,"BP","B","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"873","trapnest_5",2023-05-17,137,"BP","B","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"874","trapnest_5",2023-05-19,139,"BP","B","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"875","trapnest_5",2023-05-21,141,"BP","B","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"876","trapnest_5",2023-05-22,142,"BP","B","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"877","trapnest_5",2023-05-23,143,"BP","B","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"878","trapnest_5",2023-05-26,146,"BP","B","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"879","trapnest_5",2023-05-28,148,"BP","B","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"880","trapnest_5",2023-05-29,149,"BP","B","Mid",1,12,1,1,6,0,NA,1,0,0,6,0,0,6
"881","trapnest_5",2023-05-31,151,"BP","B","Mid",2,12,0,0,6,1,NA,1,0,0,5,0,0,5
"882","trapnest_5",2023-06-02,153,"BP","B","Mid",2,12,1,1,6,1,NA,2,1,1,6,0,1,6
"883","trapnest_5",2023-06-05,156,"BP","B","Mid",1,12,0,0,6,2,NA,2,0,2,6,0,2,6
"884","trapnest_5",2023-06-08,159,"BP","B","Mid",2,12,0,0,6,2,NA,2,0,2,6,0,2,6
"885","trapnest_5",2023-06-10,161,"BP","B","Mid",0,12,0,0,6,2,NA,2,0,2,6,0,2,6
"886","trapnest_5",2023-06-12,163,"BP","B","Mid",1,12,0,0,6,2,NA,2,0,2,6,0,2,6
"887","trapnest_5",2023-06-14,165,"BP","B","Mid",0,12,0,0,6,2,NA,2,0,2,6,0,2,6
"888","trapnest_5",2023-06-16,167,"BP","B","Mid",1,12,0,0,6,2,NA,2,0,2,6,0,2,6
"889","trapnest_5",2023-06-20,171,"BP","B","Mid",3,12,0,1,6,2,NA,2,0,2,6,0,2,6
"890","trapnest_5",2023-06-23,174,"BP","B","Mid",3,13,0,1,4,0,NA,0,0,0,4,0,0,4
"891","trapnest_5",2023-06-29,180,"BP","B","Mid",1,10,0,1,6,0,NA,0,0,0,6,0,0,6
"892","trapnest_50",2023-07-03,184,"BP","Q","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"893","trapnest_50",2023-07-04,185,"BP","Q","Mid",1,10,1,2,0,0,1,1,0,1,1,0,0,0
"894","trapnest_50",2023-07-07,188,"BP","Q","Mid",3,7,0,0,1,1,1,1,0,1,1,0,1,1
"895","trapnest_50",2023-07-10,191,"BP","Q","Mid",1,5,0,0,1,1,1,1,0,1,1,0,1,1
"896","trapnest_50",2023-07-12,193,"BP","Q","Mid",1,9,0,0,0,0,0,0,0,0,0,0,0,0
"897","trapnest_51",2023-07-03,184,"BP","Q","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"898","trapnest_51",2023-07-04,185,"BP","Q","High",1,7,1,1,0,0,1,1,0,1,1,0,0,0
"899","trapnest_51",2023-07-07,188,"BP","Q","High",3,6,0,0,1,1,1,1,0,1,1,0,1,1
"900","trapnest_51",2023-07-10,191,"BP","Q","High",1,6,0,0,1,1,1,1,0,1,1,0,1,1
"901","trapnest_51",2023-07-12,193,"BP","Q","High",1,6,0,0,0,0,0,0,0,0,0,0,0,0
"902","trapnest_52",2023-07-03,184,"BP","R","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"903","trapnest_52",2023-07-04,185,"BP","R","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"904","trapnest_52",2023-07-07,188,"BP","R","Low",3,16,0,0,0,0,0,0,0,0,0,0,0,0
"905","trapnest_52",2023-07-10,191,"BP","R","Low",1,16,0,0,0,0,0,0,0,0,0,0,0,0
"906","trapnest_52",2023-07-12,193,"BP","R","Low",1,16,0,0,0,0,0,0,0,0,0,0,0,0
"907","trapnest_53",2023-07-03,184,"BP","R","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"908","trapnest_53",2023-07-04,185,"BP","R","Mid",1,10,0,0,0,0,0,0,0,0,0,0,0,0
"909","trapnest_53",2023-07-07,188,"BP","R","Mid",3,9,0,0,0,0,0,0,0,0,0,0,0,0
"910","trapnest_53",2023-07-10,191,"BP","R","Mid",1,11,0,0,0,0,0,0,0,0,0,0,0,0
"911","trapnest_53",2023-07-12,193,"BP","R","Mid",1,11,0,0,0,0,0,0,0,0,0,0,0,0
"912","trapnest_54",2023-07-03,184,"BP","R","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"913","trapnest_54",2023-07-04,185,"BP","R","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"914","trapnest_54",2023-07-07,188,"BP","R","High",3,7,0,0,0,0,0,0,0,0,0,0,0,0
"915","trapnest_54",2023-07-10,191,"BP","R","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"916","trapnest_54",2023-07-12,193,"BP","R","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"917","trapnest_55",2023-07-04,185,"CP","S","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"918","trapnest_55",2023-07-05,186,"CP","S","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"919","trapnest_55",2023-07-07,188,"CP","S","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"920","trapnest_55",2023-07-10,191,"CP","S","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"921","trapnest_55",2023-07-12,193,"CP","S","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"922","trapnest_56",2023-07-04,185,"CP","S","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"923","trapnest_56",2023-07-05,186,"CP","S","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"924","trapnest_56",2023-07-07,188,"CP","S","Mid",2,12,0,0,0,0,0,0,0,0,0,0,0,0
"925","trapnest_56",2023-07-10,191,"CP","S","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"926","trapnest_56",2023-07-12,193,"CP","S","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"927","trapnest_57",2023-07-04,185,"CP","S","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"928","trapnest_57",2023-07-05,186,"CP","S","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"929","trapnest_57",2023-07-07,188,"CP","S","High",2,7,0,0,0,0,0,0,0,0,0,0,0,0
"930","trapnest_57",2023-07-10,191,"CP","S","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"931","trapnest_57",2023-07-12,193,"CP","S","High",1,7,0,0,0,0,0,0,0,0,0,0,0,0
"932","trapnest_58",2023-07-04,185,"CP","T","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"933","trapnest_58",2023-07-05,186,"CP","T","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"934","trapnest_58",2023-07-07,188,"CP","T","Low",2,17,0,0,0,0,0,0,0,0,0,0,0,0
"935","trapnest_58",2023-07-10,191,"CP","T","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"936","trapnest_58",2023-07-12,193,"CP","T","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"937","trapnest_59",2023-07-04,185,"CP","T","Mid",1,13,0,0,0,0,0,0,0,0,0,0,0,0
"938","trapnest_59",2023-07-05,186,"CP","T","Mid",1,13,0,2,0,0,0,0,0,0,0,0,0,0
"939","trapnest_59",2023-07-07,188,"CP","T","Mid",2,12,0,0,0,0,0,0,0,0,0,0,0,0
"940","trapnest_59",2023-07-10,191,"CP","T","Mid",1,12,0,0,0,0,0,0,0,0,0,0,0,0
"941","trapnest_59",2023-07-12,193,"CP","T","Mid",1,13,0,0,0,0,0,0,0,0,0,0,0,0
"942","trapnest_6",2023-05-11,131,"BP","B","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"943","trapnest_6",2023-05-12,132,"BP","B","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"944","trapnest_6",2023-05-15,135,"BP","B","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"945","trapnest_6",2023-05-16,136,"BP","B","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"946","trapnest_6",2023-05-17,137,"BP","B","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"947","trapnest_6",2023-05-19,139,"BP","B","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"948","trapnest_6",2023-05-21,141,"BP","B","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"949","trapnest_6",2023-05-22,142,"BP","B","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"950","trapnest_6",2023-05-23,143,"BP","B","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"951","trapnest_6",2023-05-26,146,"BP","B","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"952","trapnest_6",2023-05-28,148,"BP","B","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"953","trapnest_6",2023-05-29,149,"BP","B","High",1,7,1,1,11,0,NA,0,0,1,12,0,0,11
"954","trapnest_6",2023-05-31,151,"BP","B","High",2,7,3,3,12,2,NA,4,0,3,13,0,1.5,11.5
"955","trapnest_6",2023-06-02,153,"BP","B","High",2,8,0,0,10,4,NA,4,1,2,8,1,2,8
"956","trapnest_6",2023-06-05,156,"BP","B","High",1,7,1,1,11,4,NA,5,0,5,12,0,4,11
"957","trapnest_6",2023-06-08,159,"BP","B","High",2,7,0,0,11,5,NA,5,0,5,11,0,5,11
