"","Trapnest","Date","Nest_ID","Site","Subsite","Treatment","Cavity_number","Straw_ID","Filled_length_mm","Straw_length_mm","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Cumulative_par","Number_of_cells","Prop_cells_par","Par_in_trapnest","Prop_filled"
"276","trapnest_18",2023-06-10,"18_10b","BP","F","High",10,"b",17.79,144.44,"18_10","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,2,0,6,0.123165328163944
"277","trapnest_18",2023-06-12,"18_10b","BP","F","High",10,"b",17.79,144.44,"18_10","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,2,0,6,0.123165328163944
"278","trapnest_18",2023-06-14,"18_10b","BP","F","High",10,"b",17.79,144.44,"18_10","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,2,0,6,0.123165328163944
"279","trapnest_18",2023-06-16,"18_10b","BP","F","High",10,"b",17.79,144.44,"18_10","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,2,0,6,0.123165328163944
"280","trapnest_18",2023-06-20,"18_10b","BP","F","High",10,"b",17.79,144.44,"18_10","no change","osmia",3,NA,5,0,0,0,13,6,0,0,0,2,0,6,0.123165328163944
"281","trapnest_18",2023-06-23,"18_10b","BP","F","High",10,"b",17.79,144.44,"18_10","no change","osmia",3,NA,4,0,0,0,13,6,0,0,0,2,0,6,0.123165328163944
"282","trapnest_18",2023-06-29,"18_10b","BP","F","High",10,"b",17.79,144.44,"18_10","no change","osmia",1,NA,2,0,0,0,11,6,0,0,0,2,0,6,0.123165328163944
"283","trapnest_18",2023-05-31,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","7 cells","osmia",2,1,4.5,2,0,2,13.5,3.5,0,0,0,7,0,5,0.654278661546901
"284","trapnest_18",2023-06-02,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","5 cells + end cap","osmia",2,NA,3,0,0,0,15,5,0,0,0,9,0,5,0.654278661546901
"285","trapnest_18",2023-06-05,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",1,NA,5,1,0,1,13,5,0,0,0,9,0,6,0.654278661546901
"286","trapnest_18",2023-06-09,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.654278661546901
"287","trapnest_18",2023-06-10,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.654278661546901
"288","trapnest_18",2023-06-12,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.654278661546901
"289","trapnest_18",2023-06-14,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.654278661546901
"290","trapnest_18",2023-06-16,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.654278661546901
"291","trapnest_18",2023-06-20,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",3,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.654278661546901
"292","trapnest_18",2023-06-23,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",3,NA,4,0,0,0,13,6,0,0,0,9,0,6,0.654278661546901
"293","trapnest_18",2023-06-29,"18_12b","BP","F","High",12,"b",95.42,145.84,"18_12","no change","osmia",1,NA,2,0,0,0,11,6,0,0,0,9,0,6,0.654278661546901
"294","trapnest_18",2023-05-29,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","3 cells + end cap","osmia",1,1,5.5,4,0,4,12.5,1.5,0,0,0,3,0,4,0.190609670637701
"295","trapnest_18",2023-05-31,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",2,NA,4.5,2,0,2,13.5,3.5,0,0,0,3,0,5,0.190609670637701
"296","trapnest_18",2023-06-02,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",2,NA,3,0,0,0,15,5,0,0,0,3,0,5,0.190609670637701
"297","trapnest_18",2023-06-05,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",1,NA,5,1,0,1,13,5,0,0,0,3,0,6,0.190609670637701
"298","trapnest_18",2023-06-09,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,3,0,6,0.190609670637701
"299","trapnest_18",2023-06-10,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,3,0,6,0.190609670637701
"300","trapnest_18",2023-06-12,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,3,0,6,0.190609670637701
"301","trapnest_18",2023-06-14,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,3,0,6,0.190609670637701
"302","trapnest_18",2023-06-16,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,3,0,6,0.190609670637701
"303","trapnest_18",2023-06-20,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",3,NA,5,0,0,0,13,6,0,0,0,3,0,6,0.190609670637701
"304","trapnest_18",2023-06-23,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",3,NA,4,0,0,0,13,6,0,0,0,3,0,6,0.190609670637701
"305","trapnest_18",2023-06-29,"18_1a","BP","F","High",1,"a",27.2,142.7,"18_1","no change","osmia",1,NA,2,0,0,0,11,6,0,0,0,3,0,6,0.190609670637701
"306","trapnest_18",2023-05-29,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","5 cells","osmia",1,1,5.5,4,0,4,12.5,1.5,0,0,0,5,0,4,0.189850909588292
"307","trapnest_18",2023-05-31,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",2,NA,4.5,2,0,2,13.5,3.5,0,0,0,5,0,5,0.189850909588292
"308","trapnest_18",2023-06-02,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",2,NA,3,0,0,0,15,5,0,0,0,5,0,5,0.189850909588292
"309","trapnest_18",2023-06-05,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",1,NA,5,1,0,1,13,5,0,0,0,5,0,6,0.189850909588292
"310","trapnest_18",2023-06-09,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,5,0,6,0.189850909588292
"311","trapnest_18",2023-06-10,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,5,0,6,0.189850909588292
"312","trapnest_18",2023-06-12,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,5,0,6,0.189850909588292
"313","trapnest_18",2023-06-14,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,5,0,6,0.189850909588292
"314","trapnest_18",2023-06-16,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,5,0,6,0.189850909588292
"315","trapnest_18",2023-06-20,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",3,NA,5,0,0,0,13,6,0,0,0,5,0,6,0.189850909588292
"316","trapnest_18",2023-06-23,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",3,NA,4,0,0,0,13,6,0,0,0,5,0,6,0.189850909588292
"317","trapnest_18",2023-06-29,"18_5a","BP","F","High",5,"a",27.76,146.22,"18_5","no change","osmia",1,NA,2,0,0,0,11,6,0,0,0,5,0,6,0.189850909588292
"318","trapnest_18",2023-05-29,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","2 cells","osmia",1,1,5.5,4,0,4,12.5,1.5,0,0,0,2,0,4,0.528778189161898
"319","trapnest_18",2023-05-31,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","6 cells","osmia",2,NA,4.5,2,0,2,13.5,3.5,0,0,0,8,0,5,0.528778189161898
"320","trapnest_18",2023-06-02,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","2 cells + end cap","osmia",2,NA,3,0,0,0,15,5,0,0,0,9,0,5,0.528778189161898
"321","trapnest_18",2023-06-05,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",1,NA,5,1,0,1,13,5,0,0,0,9,0,6,0.528778189161898
"322","trapnest_18",2023-06-09,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.528778189161898
"323","trapnest_18",2023-06-10,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.528778189161898
"324","trapnest_18",2023-06-12,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.528778189161898
"325","trapnest_18",2023-06-14,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",0,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.528778189161898
"326","trapnest_18",2023-06-16,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",1,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.528778189161898
"327","trapnest_18",2023-06-20,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",3,NA,5,0,0,0,13,6,0,0,0,9,0,6,0.528778189161898
"328","trapnest_18",2023-06-23,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",3,NA,4,0,0,0,13,6,0,0,0,9,0,6,0.528778189161898
"329","trapnest_18",2023-06-29,"18_8a","BP","F","High",8,"a",78.55,148.55,"18_8","no change","osmia",1,NA,2,0,0,0,11,6,0,0,0,9,0,6,0.528778189161898
"330","trapnest_19",2023-05-29,"19_8a","NN","G","Low",8,"a",30.46,139.14,"19_8","3 cells + end cap","osmia",1,1,17,1,0,1,1,1,0,0,3,3,1,1,0.218916199511284
"331","trapnest_19",2023-06-04,"19_8b","NN","G","Low",8,"b",18.39,139.95,"19_8","2 cells + end cap","osmia",3,1,18,1,0,1,0,0,0,0,0,1,0,1,0.131404072883173
"332","trapnest_19",2023-05-15,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","2 cells","osmia",3,1,18,1,0,1,0,0,0,0,NA,NA,NA,0,0.519190509420796
"333","trapnest_19",2023-05-16,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","no change","osmia",1,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"334","trapnest_19",2023-05-18,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","no change","osmia",2,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"335","trapnest_19",2023-05-19,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","no change","osmia",1,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"336","trapnest_19",2023-05-21,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","no change","osmia",1,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"337","trapnest_19",2023-05-22,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","3 cells","osmia",1,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"338","trapnest_19",2023-05-25,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","5 cells","osmia",3,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"339","trapnest_19",2023-05-26,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","end cap","osmia",1,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"340","trapnest_19",2023-05-28,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","no change","osmia",2,NA,17,0,0,0,1,1,0,0,NA,NA,NA,0,0.519190509420796
"341","trapnest_19",2023-05-29,"19_9a","NN","G","Low",9,"a",74.4,143.3,"19_9","no change","osmia",1,NA,17,1,0,1,1,1,0,0,NA,NA,NA,1,0.519190509420796
"342","trapnest_2",2023-05-31,"2_15b","BP","A","Mid",15,"b",29,137.3,"2_15","3 cells + end cap","osmia",2,1,11,3,0,3,7,4,0,0,0,3,0,6,0.211216314639476
"343","trapnest_2",2023-05-29,"2_16b","BP","A","Mid",16,"b",42.06,140.65,"2_16","4 cells + end cap","osmia",1,1,11.5,2,0,2,6.5,1.5,0,0,2,4,0.5,3,0.299040170636331
"344","trapnest_2",2023-05-31,"2_16b","BP","A","Mid",16,"b",42.06,140.65,"2_16","no change","osmia",2,NA,11,3,0,3,7,4,0,0,2,4,0.5,6,0.299040170636331
"345","trapnest_2",2023-06-02,"2_16b","BP","A","Mid",16,"b",42.06,140.65,"2_16","no change","osmia",2,NA,10.5,2,0,2,7.5,4.5,0,0,2,4,0.5,4,0.299040170636331
"346","trapnest_2",2023-05-11,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","inner wall","osmia",3,1,11.5,2,0,2,6.5,0.5,0,0,NA,NA,NA,0,0.748406527982069
"347","trapnest_2",2023-05-12,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",1,NA,10,0,0,0,8,2,0,0,NA,NA,NA,0,0.748406527982069
"348","trapnest_2",2023-05-15,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","5 cells","osmia",3,NA,11,0,0,0,7,2,0,0,0,5,0,1,0.748406527982069
"349","trapnest_2",2023-05-16,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",1,NA,12,0,0,0,6,1,0,0,0,5,0,1,0.748406527982069
"350","trapnest_2",2023-05-17,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",1,NA,12,0,0,0,6,1,0,0,0,5,0,1,0.748406527982069
"351","trapnest_2",2023-05-19,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",2,NA,12,0,0,0,6,1,0,0,0,5,0,1,0.748406527982069
"352","trapnest_2",2023-05-21,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",1,NA,12,0,0,0,6,1,0,0,0,5,0,1,0.748406527982069
"353","trapnest_2",2023-05-22,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","3 cells","osmia",1,NA,12,0,0,0,6,1,0,0,0,8,0,1,0.748406527982069
"354","trapnest_2",2023-05-23,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","1 cell","osmia",1,NA,12,0,0,0,6,1,0,0,0,9,0,1,0.748406527982069
"355","trapnest_2",2023-05-26,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","2 cells + end cap","osmia",2,NA,12,0,0,0,6,1,0,0,0,11,0,1,0.748406527982069
"356","trapnest_2",2023-05-28,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",2,NA,12,0,0,0,6,1,0,0,0,11,0,1,0.748406527982069
"357","trapnest_2",2023-05-29,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",1,NA,11.5,2,0,2,6.5,1.5,0,0,0,11,0,3,0.748406527982069
"358","trapnest_2",2023-05-31,"2_18a","BP","A","Mid",18,"a",106.85,142.77,"2_18","no change","osmia",2,NA,11,3,0,3,7,4,0,0,0,11,0,6,0.748406527982069
"359","trapnest_2",2023-05-29,"2_1a","BP","A","Mid",1,"a",21.51,147.24,"2_1","2 cells + end cap","osmia",1,1,11.5,2,0,2,6.5,1.5,0,0,2,2,1,3,0.146088019559902
"360","trapnest_2",2023-05-31,"2_1a","BP","A","Mid",1,"a",21.51,147.24,"2_1","no change","osmia",2,NA,11,3,0,3,7,4,0,0,2,2,1,6,0.146088019559902
"361","trapnest_2",2023-06-02,"2_1a","BP","A","Mid",1,"a",21.51,147.24,"2_1","no change","osmia",2,NA,10.5,2,0,2,7.5,4.5,0,0,2,2,1,4,0.146088019559902
"362","trapnest_2",2023-05-31,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","1 cell","osmia",2,1,11,3,0,3,7,4,0,0,0,1,0,6,0.0487305487305487
"363","trapnest_2",2023-06-02,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",2,NA,10.5,2,0,2,7.5,4.5,0,0,0,1,0,4,0.0487305487305487
"364","trapnest_2",2023-06-05,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",1,NA,12,0,0,0,6,3,0,0,0,1,0,1,0.0487305487305487
"365","trapnest_2",2023-06-08,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",2,NA,10,0,0,0,8,3,0,0,0,1,0,1,0.0487305487305487
"366","trapnest_2",2023-06-10,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",0,NA,10,0,0,0,8,3,0,0,0,1,0,1,0.0487305487305487
"367","trapnest_2",2023-06-12,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",1,NA,10,0,0,0,8,3,0,0,0,1,0,1,0.0487305487305487
"368","trapnest_2",2023-06-14,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",0,NA,10,1,0,1,8,3,0,0,0,1,0,2,0.0487305487305487
"369","trapnest_2",2023-06-16,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",1,NA,9,0,0,0,9,4,0,0,0,1,0,2,0.0487305487305487
"370","trapnest_2",2023-06-20,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",3,NA,12,0,0,0,6,2,0,0,0,1,0,2,0.0487305487305487
"371","trapnest_2",2023-06-23,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",3,NA,12,0,0,0,6,2,0,0,0,1,0,2,0.0487305487305487
"372","trapnest_2",2023-06-29,"2_7a","BP","A","Mid",7,"a",7.14,146.52,"2_7","no change","osmia",1,NA,7,0,0,0,6,2,0,0,0,1,0,2,0.0487305487305487
"373","trapnest_2",2023-05-31,"2_9a","BP","A","Mid",9,"a",64.69,148.95,"2_9","6 cells","osmia",2,1,11,3,0,3,7,4,0,0,0,6,0,6,0.434306814367237
"374","trapnest_2",2023-06-02,"2_9a","BP","A","Mid",9,"a",64.69,148.95,"2_9","1 cell + end cap","osmia",2,NA,10.5,2,0,2,7.5,4.5,0,0,0,7,0,4,0.434306814367237
"375","trapnest_2",2023-06-14,"2_9b","BP","A","Mid",9,"b",5.98,138.76,"2_9","1 cell","osmia",0,1,10,1,0,1,8,3,0,0,0,1,0,2,0.0430959930815797
"376","trapnest_2",2023-06-16,"2_9b","BP","A","Mid",9,"b",5.98,138.76,"2_9","1 cell","osmia",1,NA,9,0,0,0,9,4,0,0,0,2,0,2,0.0430959930815797
"377","trapnest_2",2023-06-20,"2_9b","BP","A","Mid",9,"b",5.98,138.76,"2_9","no change","osmia",3,NA,12,0,0,0,6,2,0,0,0,2,0,2,0.0430959930815797
"378","trapnest_2",2023-06-23,"2_9b","BP","A","Mid",9,"b",5.98,138.76,"2_9","no change","osmia",3,NA,12,0,0,0,6,2,0,0,0,2,0,2,0.0430959930815797
"379","trapnest_2",2023-06-29,"2_9b","BP","A","Mid",9,"b",5.98,138.76,"2_9","no change","osmia",1,NA,7,0,0,0,6,2,0,0,0,2,0,2,0.0430959930815797
"380","trapnest_20",2023-06-01,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","1 cell","osmia",1,1,11.5,2,0,2,6.5,2.5,0,0,0,1,0,4,0.0725140517660121
"381","trapnest_20",2023-06-04,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",3,NA,12,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"382","trapnest_20",2023-06-05,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",1,NA,12,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"383","trapnest_20",2023-06-08,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",2,NA,12,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"384","trapnest_20",2023-06-10,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",0,NA,12,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"385","trapnest_20",2023-06-11,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",1,NA,10,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"386","trapnest_20",2023-06-12,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",0,NA,10,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"387","trapnest_20",2023-06-15,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",0,NA,10,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"388","trapnest_20",2023-06-19,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",0,NA,10,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"389","trapnest_20",2023-06-22,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",3,NA,11,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"390","trapnest_20",2023-06-23,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",1,NA,11,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"391","trapnest_20",2023-06-30,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",1,NA,11,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"392","trapnest_20",2023-07-03,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",2,NA,12,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"393","trapnest_20",2023-07-04,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",1,NA,12,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"394","trapnest_20",2023-07-06,"20_15a","NN","G","Mid",15,"a",10.45,144.11,"20_15","no change","osmia",2,NA,12,0,0,0,6,3,0,0,0,1,0,3,0.0725140517660121
"395","trapnest_20",2023-05-29,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","9 cells","osmia",1,1,11.5,2,0,2,6.5,0.5,0,0,3,9,0.333333333333333,2,0.643503317027407
"396","trapnest_20",2023-05-31,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","5 cells","osmia",2,NA,13.5,2,0,2,4.5,0.5,0,0,4,14,0.285714285714286,2,0.643503317027407
"397","trapnest_20",2023-06-01,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","end cap","osmia",1,NA,11.5,2,0,2,6.5,2.5,0,0,4,14,0.285714285714286,4,0.643503317027407
"398","trapnest_20",2023-06-04,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",3,NA,12,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"399","trapnest_20",2023-06-05,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",1,NA,12,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"400","trapnest_20",2023-06-08,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",2,NA,12,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"401","trapnest_20",2023-06-10,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",0,NA,12,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"402","trapnest_20",2023-06-11,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",1,NA,10,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"403","trapnest_20",2023-06-12,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",0,NA,10,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"404","trapnest_20",2023-06-15,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",0,NA,10,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"405","trapnest_20",2023-06-19,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",0,NA,10,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"406","trapnest_20",2023-06-22,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",3,NA,11,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"407","trapnest_20",2023-06-23,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",1,NA,11,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"408","trapnest_20",2023-06-30,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",1,NA,11,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"409","trapnest_20",2023-07-03,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",2,NA,12,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"410","trapnest_20",2023-07-04,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",1,NA,12,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"411","trapnest_20",2023-07-06,"20_2a","NN","G","Mid",2,"a",96.03,149.23,"20_2","no change","osmia",2,NA,12,0,0,0,6,3,0,0,4,14,0.285714285714286,3,0.643503317027407
"412","trapnest_20",2023-06-01,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","5 cells + end cap","osmia",1,1,11.5,2,0,2,6.5,2.5,0,0,0,5,0,4,0.290497291974397
"413","trapnest_20",2023-06-04,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",3,NA,12,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
"414","trapnest_20",2023-06-05,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",1,NA,12,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
"415","trapnest_20",2023-06-08,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",2,NA,12,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
"416","trapnest_20",2023-06-10,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",0,NA,12,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
"417","trapnest_20",2023-06-11,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",1,NA,10,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
"418","trapnest_20",2023-06-12,"20_3b","NN","G","Mid",3,"b",41.3,142.17,"20_3","no change","osmia",0,NA,10,0,0,0,6,3,0,0,0,5,0,3,0.290497291974397
